Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,IntDen,RawIntDen,Slice,AR,Round,Solidity,especie
64217,160.479,119.952,160.479,119.952,330.677,247.261,0.716,0.646,16375335,16375335,1154,1.337,0.748,0.836,19
70730,160.023,119.473,160.023,119.473,345.606,260.575,0.01,0.712,18036150,18036150,1155,1.326,0.754,0.921,19
69331,160.127,120.604,160.127,120.604,342.819,257.497,179.477,0.697,17679405,17679405,1156,1.331,0.751,0.903,19
71363,159.741,121.35,159.741,121.35,346.429,262.282,179.654,0.718,18197565,18197565,1157,1.321,0.757,0.929,19
67500,160.913,119.501,160.913,119.501,335.855,255.895,179.543,0.679,17212500,17212500,1158,1.312,0.762,0.879,19
65926,160.393,121.014,160.393,121.014,333.048,252.034,179.692,0.663,16811130,16811130,1159,1.321,0.757,0.858,19
67172,160.213,119.766,160.213,119.766,334.296,255.839,0.156,0.676,17128860,17128860,1160,1.307,0.765,0.875,19
68964,161.071,119.734,161.071,119.734,340.431,257.931,179.633,0.694,17585820,17585820,1161,1.32,0.758,0.898,19
67187,160.255,120.347,160.255,120.347,335.193,255.211,0.327,0.676,17132685,17132685,1162,1.313,0.761,0.875,19
72661,160.192,119.405,160.192,119.405,350.954,263.61,2.486,0.731,18528555,18528555,1163,1.331,0.751,0.946,20
71381,159.759,119.628,159.759,119.628,347.891,261.246,3.398,0.718,18202155,18202155,1164,1.332,0.751,0.929,20
72070,160.672,119.328,160.672,119.328,349.514,262.543,3.045,0.725,18377850,18377850,1165,1.331,0.751,0.938,20
71560,159.747,119.104,159.747,119.104,348.356,261.551,3.407,0.72,18247800,18247800,1166,1.332,0.751,0.932,20
72014,159.669,120.009,159.669,120.009,349.569,262.297,3.328,0.724,18363570,18363570,1167,1.333,0.75,0.938,20
72053,158.982,119.382,158.982,119.382,349.252,262.677,2.991,0.725,18373515,18373515,1168,1.33,0.752,0.938,20
71576,159.787,119.548,159.787,119.548,348.189,261.735,2.904,0.72,18251880,18251880,1169,1.33,0.752,0.932,20
70617,159.336,118.718,159.336,118.718,346.236,259.685,4.292,0.71,18007335,18007335,1170,1.333,0.75,0.919,20
72537,159.217,120.014,159.217,120.014,350.638,263.397,2.778,0.73,18496935,18496935,1171,1.331,0.751,0.944,20
71602,159.392,119.428,159.392,119.428,348.551,261.558,3.868,0.72,18258510,18258510,1172,1.333,0.75,0.932,20
70920,159.388,118.659,159.388,118.659,346.92,260.285,3.741,0.713,18084600,18084600,1173,1.333,0.75,0.923,20
71764,159.975,119.2,159.975,119.2,348.903,261.886,3.053,0.722,18299820,18299820,1174,1.332,0.751,0.934,20
71656,159.29,119.035,159.29,119.035,348.806,261.564,3.843,0.721,18272280,18272280,1175,1.334,0.75,0.933,20
72032,159.383,119.977,159.383,119.977,349.587,262.349,3.012,0.725,18368160,18368160,1176,1.333,0.75,0.938,20
73095,159.658,119.165,159.658,119.165,352.463,264.049,2.206,0.735,18639225,18639225,1177,1.335,0.749,0.952,20
72150,159.816,119.82,159.816,119.82,349.966,262.495,3.216,0.726,18398250,18398250,1178,1.333,0.75,0.939,20
71769,159.412,119.385,159.412,119.385,348.999,261.832,3.219,0.722,18301095,18301095,1179,1.333,0.75,0.934,20
72327,160.193,119.427,160.193,119.427,350.221,262.947,2.852,0.728,18443385,18443385,1180,1.332,0.751,0.942,20
72627,159.562,120.268,159.562,120.268,350.91,263.52,2.334,0.731,18519885,18519885,1181,1.332,0.751,0.946,20
71701,159.123,120.059,159.123,120.059,348.81,261.726,3.31,0.721,18283755,18283755,1182,1.333,0.75,0.934,20
72748,159.821,119.757,159.821,119.757,351.392,263.597,2.408,0.732,18550740,18550740,1183,1.333,0.75,0.947,20
72297,159.767,120.157,159.767,120.157,350.412,262.695,2.915,0.727,18435735,18435735,1184,1.334,0.75,0.941,20
70715,159.466,120.402,159.466,120.402,346.462,259.876,4.21,0.711,18032325,18032325,1185,1.333,0.75,0.921,20
71800,159.835,120.107,159.835,120.107,348.955,261.979,3.383,0.722,18309000,18309000,1186,1.332,0.751,0.935,20
70596,159.324,120.228,159.324,120.228,346.756,259.218,4.135,0.71,18001980,18001980,1187,1.338,0.748,0.919,20
71567,159.034,119.493,159.034,119.493,348.621,261.378,3.687,0.72,18249585,18249585,1188,1.334,0.75,0.932,20
70275,158.851,119.945,158.851,119.945,345.434,259.027,4.659,0.707,17920125,17920125,1189,1.334,0.75,0.915,20
71048,159.355,119.651,159.355,119.651,347.19,260.552,3.841,0.715,18117240,18117240,1190,1.333,0.75,0.925,20
71135,159.006,119.854,159.006,119.854,347.133,260.914,3.598,0.716,18139425,18139425,1191,1.33,0.752,0.926,20
70504,159.708,119.391,159.708,119.391,346.05,259.409,4.261,0.709,17978520,17978520,1192,1.334,0.75,0.918,20
71208,159.238,120.146,159.238,120.146,347.917,260.593,3.948,0.716,18158040,18158040,1193,1.335,0.749,0.927,20
72404,159.337,119.959,159.337,119.959,350.539,262.988,2.629,0.728,18463020,18463020,1194,1.333,0.75,0.943,20
72738,159.232,119.558,159.232,119.558,351.48,263.494,2.955,0.732,18548190,18548190,1195,1.334,0.75,0.947,20
71730,159.574,119.396,159.574,119.396,349.26,261.494,3.718,0.722,18291150,18291150,1196,1.336,0.749,0.934,20
71292,158.97,120.171,158.97,120.171,347.967,260.863,3.846,0.717,18179460,18179460,1197,1.334,0.75,0.928,20
71328,158.604,119.656,158.604,119.656,347.553,261.306,3.87,0.718,18188640,18188640,1198,1.33,0.752,0.929,20
71191,159.82,119.222,159.82,119.222,347.7,260.694,3.678,0.716,18153705,18153705,1199,1.334,0.75,0.927,20
70143,159.409,119.357,159.409,119.357,345.155,258.75,4.591,0.706,17886465,17886465,1200,1.334,0.75,0.913,20
71489,159.568,119.395,159.568,119.395,348.365,261.285,3.489,0.719,18229695,18229695,1201,1.333,0.75,0.931,20
71537,159.668,119.2,159.668,119.2,348.579,261.3,3.601,0.72,18241935,18241935,1202,1.334,0.75,0.931,20
70842,159.234,119.819,159.234,119.819,346.757,260.121,3.744,0.713,18064710,18064710,1203,1.333,0.75,0.922,20
71880,160.354,119.507,160.354,119.507,349.309,262.005,3.093,0.723,18329400,18329400,1204,1.333,0.75,0.936,20
71747,160.183,119.863,160.183,119.863,349.341,261.495,3.872,0.722,18295485,18295485,1205,1.336,0.749,0.934,20
71372,159.926,119.835,159.926,119.835,347.905,261.203,3.88,0.718,18199860,18199860,1206,1.332,0.751,0.929,20
70430,159.374,119.226,159.374,119.226,346.231,259.001,4.535,0.709,17959650,17959650,1207,1.337,0.748,0.917,20
71370,159.201,120.781,159.201,120.781,348.144,261.016,3.724,0.718,18199350,18199350,1208,1.334,0.75,0.929,20
73037,159.399,119.639,159.399,119.639,351.659,264.442,2.663,0.735,18624435,18624435,1209,1.33,0.752,0.951,20
73025,159.744,119.322,159.744,119.322,352.124,264.05,2.949,0.735,18621375,18621375,1210,1.334,0.75,0.951,20
71950,159.674,119.727,159.674,119.727,349.442,262.16,3.442,0.724,18347250,18347250,1211,1.333,0.75,0.937,20
72156,159.222,120.233,159.222,120.233,349.755,262.675,3.008,0.726,18399780,18399780,1212,1.332,0.751,0.94,20
72051,159.164,119.529,159.164,119.529,349.699,262.334,3.636,0.725,18373005,18373005,1213,1.333,0.75,0.938,20
70780,159.794,118.982,159.794,118.982,346.94,259.757,4.175,0.712,18048900,18048900,1214,1.336,0.749,0.922,20
72158,159.625,119.474,159.625,119.474,350.045,262.464,3.472,0.726,18400290,18400290,1215,1.334,0.75,0.94,20
72268,159.423,120.059,159.423,120.059,350.003,262.897,3.129,0.727,18428340,18428340,1216,1.331,0.751,0.941,20
72279,159.162,119.924,159.162,119.924,349.955,262.972,3.22,0.727,18431145,18431145,1217,1.331,0.751,0.941,20
72571,159.561,120.073,159.561,120.073,350.853,263.359,2.85,0.73,18505605,18505605,1218,1.332,0.751,0.945,20
71635,159.94,119.937,159.94,119.937,348.393,261.798,3.683,0.721,18266925,18266925,1219,1.331,0.751,0.933,20
71551,159.748,119.614,159.748,119.614,348.806,261.181,3.781,0.72,18245505,18245505,1220,1.335,0.749,0.932,20
72463,159.462,119.689,159.462,119.689,350.645,263.123,3.151,0.729,18478065,18478065,1221,1.333,0.75,0.944,20
71598,159.35,119.61,159.35,119.61,348.592,261.513,3.888,0.72,18257490,18257490,1222,1.333,0.75,0.932,20
71976,159.33,118.991,159.33,118.991,349.648,262.1,3.362,0.724,18353880,18353880,1223,1.334,0.75,0.937,20
71840,159.387,120.368,159.387,120.368,349.067,262.04,3.753,0.723,18319200,18319200,1224,1.332,0.751,0.935,20
70878,160.113,120.458,160.113,120.458,347.079,260.012,3.932,0.713,18073890,18073890,1225,1.335,0.749,0.923,20
71199,159.189,119.884,159.189,119.884,347.77,260.67,3.992,0.716,18155745,18155745,1226,1.334,0.75,0.927,20
71346,160.247,120.096,160.247,120.096,348.087,260.971,3.813,0.716,18193230,18193230,1227,1.334,0.75,0.929,20
71908,160.066,119.89,160.066,119.89,349.187,262.198,3.232,0.723,18336540,18336540,1228,1.332,0.751,0.936,20
73261,159.995,120.476,159.995,120.476,352.361,264.725,178.257,0.737,18681555,18681555,1229,1.331,0.751,0.954,21
72956,160.025,120.469,160.025,120.469,352.147,263.783,177.621,0.734,18603780,18603780,1230,1.335,0.749,0.95,21
73265,160.376,120.638,160.376,120.638,352.639,264.531,177.723,0.737,18682575,18682575,1231,1.333,0.75,0.954,21
73283,159.861,119.578,159.861,119.578,352.664,264.577,2.018,0.737,18687165,18687165,1232,1.333,0.75,0.954,21
73285,160.223,119.933,160.223,119.933,352.187,264.943,1.789,0.737,18687675,18687675,1233,1.329,0.752,0.954,21
73279,160.115,120.199,160.115,120.199,352.225,264.893,1.835,0.737,18686145,18686145,1234,1.33,0.752,0.954,21
73825,160.136,120.012,160.136,120.012,353.523,265.887,1.386,0.743,18825375,18825375,1235,1.33,0.752,0.961,21
72660,159.388,119.776,159.388,119.776,351.062,263.525,2.496,0.731,18528300,18528300,1236,1.332,0.751,0.946,21
72839,159.449,120.017,159.449,120.017,351.665,263.721,2.626,0.733,18573945,18573945,1237,1.333,0.75,0.948,21
73917,159.602,119.451,159.602,119.451,353.544,266.202,1.593,0.744,18848835,18848835,1238,1.328,0.753,0.962,21
73093,160.192,120.016,160.192,120.016,352.169,264.262,2.351,0.735,18638715,18638715,1239,1.333,0.75,0.952,21
73177,159.677,120.141,159.677,120.141,352.505,264.313,2.34,0.736,18660135,18660135,1240,1.334,0.75,0.953,21
73160,159.069,119.781,159.069,119.781,352.176,264.499,2.396,0.736,18655800,18655800,1241,1.331,0.751,0.953,21
73195,159.853,119.472,159.853,119.472,352.134,264.657,2.368,0.736,18664725,18664725,1242,1.331,0.752,0.953,21
73099,159.65,119.649,159.65,119.649,351.746,264.601,2.078,0.735,18640245,18640245,1243,1.329,0.752,0.952,21
73565,160.188,119.618,160.188,119.618,352.818,265.479,1.86,0.74,18759075,18759075,1244,1.329,0.752,0.958,21
73329,160.842,119.925,160.842,119.925,352.581,264.805,2.433,0.738,18698895,18698895,1245,1.331,0.751,0.955,21
73613,160.588,119.942,160.588,119.942,353.438,265.186,2.037,0.741,18771315,18771315,1246,1.333,0.75,0.959,21
73470,159.775,119.937,159.775,119.937,353.051,264.962,2.023,0.739,18734850,18734850,1247,1.332,0.75,0.957,21
73331,160.309,119.794,160.309,119.794,352.303,265.022,1.984,0.738,18699405,18699405,1248,1.329,0.752,0.955,21
73577,159.906,119.796,159.906,119.796,352.892,265.467,1.943,0.74,18762135,18762135,1249,1.329,0.752,0.958,21
73131,159.818,119.969,159.818,119.969,351.923,264.584,2.054,0.736,18648405,18648405,1250,1.33,0.752,0.952,21
73159,160.756,120.18,160.756,120.18,351.723,264.836,2.064,0.736,18655545,18655545,1251,1.328,0.753,0.953,21
73714,159.964,119.777,159.964,119.777,353.532,265.479,2.015,0.742,18797070,18797070,1252,1.332,0.751,0.96,21
73440,160.081,119.78,160.081,119.78,352.475,265.286,2.006,0.739,18727200,18727200,1253,1.329,0.753,0.956,21
73169,159.66,120.167,159.66,120.167,352.737,264.111,2.36,0.736,18658095,18658095,1254,1.336,0.749,0.953,21
73359,159.796,119.862,159.796,119.862,352.635,264.873,2.252,0.738,18706545,18706545,1255,1.331,0.751,0.955,21
73450,159.857,120.324,159.857,120.324,352.867,265.028,2.109,0.739,18729750,18729750,1256,1.331,0.751,0.956,21
73408,160.021,120.269,160.021,120.269,352.77,264.949,2.157,0.738,18719040,18719040,1257,1.331,0.751,0.956,21
73069,159.635,120.068,159.635,120.068,351.937,264.35,2.654,0.735,18632595,18632595,1258,1.331,0.751,0.951,21
72992,159.975,120.059,159.975,120.059,351.515,264.388,2.306,0.734,18612960,18612960,1259,1.33,0.752,0.95,21
73531,160.692,119.66,160.692,119.66,352.794,265.375,2.268,0.74,18750405,18750405,1260,1.329,0.752,0.957,21
73723,160.465,119.653,160.465,119.653,353.296,265.69,1.588,0.742,18799365,18799365,1261,1.33,0.752,0.96,21
73613,159.864,119.754,159.864,119.754,353.166,265.391,1.634,0.741,18771315,18771315,1262,1.331,0.751,0.959,21
73906,160.101,119.599,160.101,119.599,353.765,265.996,1.6,0.743,18846030,18846030,1263,1.33,0.752,0.962,21
73570,159.41,120.298,159.41,120.298,353.192,265.216,1.93,0.74,18760350,18760350,1264,1.332,0.751,0.958,21
73246,159.798,120.36,159.798,120.36,352.389,264.65,2.248,0.737,18677730,18677730,1265,1.332,0.751,0.954,21
72799,159.644,119.729,159.644,119.729,350.989,264.084,2.322,0.732,18563745,18563745,1266,1.329,0.752,0.948,21
72830,159.387,120.017,159.387,120.017,351.533,263.787,2.789,0.733,18571650,18571650,1267,1.333,0.75,0.948,21
73368,160.147,119.976,160.147,119.976,352.525,264.988,2.069,0.738,18708840,18708840,1268,1.33,0.752,0.955,21
73302,159.969,119.853,159.969,119.853,352.82,264.528,2.238,0.737,18692010,18692010,1269,1.334,0.75,0.954,21
73335,159.942,119.762,159.942,119.762,352.913,264.578,2.137,0.738,18700425,18700425,1270,1.334,0.75,0.955,21
73141,159.566,119.748,159.566,119.748,351.753,264.748,2.2,0.736,18650955,18650955,1271,1.329,0.753,0.952,21
72270,160.593,120.554,160.593,120.554,350.118,262.817,3.228,0.727,18428850,18428850,1272,1.332,0.751,0.941,21
72414,159.892,119.78,159.892,119.78,350.521,263.038,3.324,0.728,18465570,18465570,1273,1.333,0.75,0.943,21
72744,160.208,119.538,160.208,119.538,351.169,263.749,2.68,0.732,18549720,18549720,1274,1.331,0.751,0.947,21
73893,160.468,119.998,160.468,119.998,353.902,265.846,1.993,0.743,18842715,18842715,1275,1.331,0.751,0.962,21
72741,159.935,120.225,159.935,120.225,351.372,263.586,2.81,0.732,18548955,18548955,1276,1.333,0.75,0.947,21
72679,160.006,119.443,160.006,119.443,351.069,263.589,2.699,0.731,18533145,18533145,1277,1.332,0.751,0.946,21
72600,159.277,119.659,159.277,119.659,351.041,263.323,2.654,0.73,18513000,18513000,1278,1.333,0.75,0.945,21
72574,159.635,120.025,159.635,120.025,350.911,263.327,2.911,0.73,18506370,18506370,1279,1.333,0.75,0.945,21
74052,160.594,120.368,160.594,120.368,354.199,266.195,1.648,0.745,18883260,18883260,1280,1.331,0.752,0.964,21
74573,160.504,120.687,160.504,120.687,355.87,266.809,1.4,0.743,19016115,19016115,1281,1.334,0.75,0.971,21
74086,160.551,120.346,160.551,120.346,354.293,266.246,1.626,0.745,18891930,18891930,1282,1.331,0.751,0.965,21
74669,160.605,120.162,160.605,120.162,356.128,266.959,0.992,0.751,19040595,19040595,1283,1.334,0.75,0.972,21
74744,160.151,120.587,160.151,120.587,356.462,266.977,1.233,0.752,19059720,19059720,1284,1.335,0.749,0.973,21
73472,160.895,120.552,160.895,120.552,353.239,264.828,2.574,0.739,18735360,18735360,1285,1.334,0.75,0.957,21
74523,160.6,120.029,160.6,120.029,355.475,266.927,1.334,0.75,19003365,19003365,1286,1.332,0.751,0.97,21
74852,160.118,120.404,160.118,120.404,356.942,267.003,0.919,0.753,19087260,19087260,1287,1.337,0.748,0.975,21
74996,160.196,119.978,160.196,119.978,356.706,267.694,0.789,0.754,19123980,19123980,1288,1.333,0.75,0.977,21
66788,161.44,119.184,161.44,119.184,335.91,253.155,0.155,0.672,17030940,17030940,1289,1.327,0.754,0.87,22
65639,161.87,119.004,161.87,119.004,331.957,251.762,0.471,0.66,16737945,16737945,1290,1.319,0.758,0.855,22
65063,161.75,120.53,161.75,120.53,332.695,248.999,3.734,0.655,16591065,16591065,1291,1.336,0.748,0.847,22
62978,161.467,119.233,161.467,119.233,329.633,243.259,5.161,0.634,16059390,16059390,1292,1.355,0.738,0.82,22
64214,164.1,121.042,164.1,121.042,330.434,247.431,5.64,0.646,16374570,16374570,1293,1.335,0.749,0.836,22
67494,161.868,119.517,161.868,119.517,338.705,253.72,3.474,0.679,17210970,17210970,1294,1.335,0.749,0.879,22
64507,160.925,120.12,160.925,120.12,331.301,247.91,4.094,0.649,16449285,16449285,1295,1.336,0.748,0.84,22
62521,161.111,120.728,161.111,120.728,326.874,243.532,3.992,0.629,15942855,15942855,1296,1.342,0.745,0.814,22
66372,163.303,119.877,163.303,119.877,336.419,251.197,4.747,0.668,16924860,16924860,1297,1.339,0.747,0.864,22
62525,163.975,119.38,163.975,119.38,325.472,244.596,179.373,0.629,15943875,15943875,1298,1.331,0.752,0.814,22
66215,165.913,118.88,165.913,118.88,333.919,252.479,4.518,0.666,16884825,16884825,1299,1.323,0.756,0.862,22
66854,163.718,121.05,163.718,121.05,337.295,252.364,4.94,0.673,17047770,17047770,1300,1.337,0.748,0.87,22
67242,163.467,120.524,163.467,120.524,336.864,254.153,4.481,0.676,17146710,17146710,1301,1.325,0.754,0.876,22
64909,164.228,120.689,164.228,120.689,332.153,248.816,4.784,0.653,16551795,16551795,1302,1.335,0.749,0.845,22
67231,162.262,121.984,162.262,121.984,338.771,252.682,4.795,0.676,17143905,17143905,1303,1.341,0.746,0.875,22
67153,162.696,122.414,162.696,122.414,338.404,252.662,5.173,0.676,17124015,17124015,1304,1.339,0.747,0.874,22
65811,163.363,121.047,163.363,121.047,334.982,250.142,5.134,0.662,16781805,16781805,1305,1.339,0.747,0.857,22
66568,164.364,120.333,164.364,120.333,335.455,252.663,5.01,0.67,16974840,16974840,1306,1.328,0.753,0.867,22
65809,162.861,120.193,162.861,120.193,334.188,250.729,4.848,0.662,16781295,16781295,1307,1.333,0.75,0.857,22
66764,162.961,120.632,162.961,120.632,336.638,252.517,4.874,0.672,17024820,17024820,1308,1.333,0.75,0.869,22
66643,164.256,120.643,164.256,120.643,336.26,252.342,4.48,0.67,16993965,16993965,1309,1.333,0.75,0.868,22
67655,162.263,120.631,162.263,120.631,339.274,253.898,4.096,0.681,17252025,17252025,1310,1.336,0.748,0.881,22
65900,163.132,121.676,163.132,121.676,335.192,250.324,1.69,0.663,16804500,16804500,1311,1.339,0.747,0.858,22
66130,164.012,121.052,164.012,121.052,334.915,251.405,4.967,0.665,16863150,16863150,1312,1.332,0.751,0.861,22
67451,162.297,122.388,162.297,122.388,339.467,252.989,5.166,0.679,17200005,17200005,1313,1.342,0.745,0.878,22
68385,163.241,120.931,163.241,120.931,339.732,256.292,3.848,0.688,17438175,17438175,1314,1.326,0.754,0.89,22
65861,162.863,120.876,162.863,120.876,333.81,251.211,4.027,0.663,16794555,16794555,1315,1.329,0.753,0.858,22
66715,162.715,121.324,162.715,121.324,337.59,251.619,5.076,0.671,17012325,17012325,1316,1.342,0.745,0.869,22
66860,163.097,120.744,163.097,120.744,337.315,252.372,4.356,0.673,17049300,17049300,1317,1.337,0.748,0.871,22
63572,161.791,120.922,161.791,120.922,330.42,244.968,4.932,0.64,16210860,16210860,1318,1.349,0.741,0.828,22
64515,162.936,120.704,162.936,120.704,332.485,247.058,5.887,0.649,16451325,16451325,1319,1.346,0.743,0.84,22
64494,162.971,121.057,162.971,121.057,332.663,246.845,6.153,0.649,16445970,16445970,1320,1.348,0.742,0.84,22
66745,164.206,121.055,164.206,121.055,336.056,252.882,4.755,0.671,17019975,17019975,1321,1.329,0.753,0.869,22
66830,164.468,121.238,164.468,121.238,336.983,252.507,5.435,0.672,17041650,17041650,1322,1.335,0.749,0.87,22
66076,163.394,121.519,163.394,121.519,336.136,250.287,5.349,0.665,16849380,16849380,1323,1.343,0.745,0.86,22
63797,164.038,120.914,164.038,120.914,329.977,246.165,6.852,0.642,16268235,16268235,1324,1.34,0.746,0.831,22
64901,163.336,122.181,163.336,122.181,333.104,248.074,5.876,0.653,16549755,16549755,1325,1.343,0.745,0.845,22
68618,163.89,121.175,163.89,121.175,341.43,255.886,4.158,0.69,17497590,17497590,1326,1.334,0.749,0.893,22
65143,164.067,122.205,164.067,122.205,334.146,248.223,5.443,0.655,16611465,16611465,1327,1.346,0.743,0.848,22
66591,163.373,122.366,163.373,122.366,336.753,251.776,5.882,0.67,16980705,16980705,1328,1.338,0.748,0.867,22
67059,164.258,121.827,164.258,121.827,337.963,252.637,5.25,0.675,17100045,17100045,1329,1.338,0.748,0.873,22
62715,159.878,121.456,159.878,121.456,329.011,242.701,6.395,0.631,15992325,15992325,1330,1.356,0.738,0.817,22
64196,161.738,121.777,161.738,121.777,331.996,246.199,4.839,0.646,16369980,16369980,1331,1.348,0.742,0.836,22
70794,160.187,121.774,160.187,121.774,346.102,260.437,0.096,0.712,18052470,18052470,1332,1.329,0.752,0.922,22
70869,162.502,122.333,162.502,122.333,346.584,260.35,0.79,0.713,18071595,18071595,1333,1.331,0.751,0.923,22
69894,160.171,120.568,160.171,120.568,344.972,257.968,1.605,0.703,17822970,17822970,1334,1.337,0.748,0.91,22
